날짜,요일,주말여부,주문수,코로나발발,공휴일,복날,방학여부,평균기온,최저기온,최고기온,강우여부,강수량mm,지하철승하차인원,버스승하차인원,도마1동인구,도마2동인구,변동인구,영업가게,확진자,완치자,사망자,전국확진자,전국완치자,전국사망자,구글검색량,네이버검색량,유튜브조회수
2019-07-30,화,0,49,0,0,0,1,29.4,26.4,33.3,0,NA,110186,NA,15482,18850,16715,32,0,0,0,0,0,0,NA,17.07467,0
2019-07-31,수,0,24,0,0,0,1,29.6,27.4,33,0,NA,112862,NA,15480,18849,16715,32,0,0,0,0,0,0,NA,17.12971,0
2019-08-01,목,0,36,0,0,0,1,29.5,26.2,33.9,0,NA,108449,NA,15478,18848,16714,32,0,0,0,0,0,0,NA,16.64318,0
2019-08-02,금,0,42,0,0,0,1,30,25.9,34.2,0,NA,112656,NA,15476,18847,16713,32,0,0,0,0,0,0,NA,17.40159,0
2019-08-03,토,1,45,0,0,0,1,29.9,26,35.6,0,NA,80301,NA,15474,18846,16712,32,0,0,0,0,0,0,NA,18.83805,0
2019-08-04,일,1,33,0,0,0,1,29.8,25.7,35.6,0,0,63136,NA,15472,18845,16711,32,0,0,0,0,0,0,66,17.90903,0
2019-08-05,월,0,35,0,0,0,1,30.7,25.7,36,0,NA,108840,NA,15470,18844,16710,32,0,0,0,0,0,0,NA,16.59365,0
2019-08-06,화,0,37,0,0,0,1,29.7,26.7,32.7,0,NA,109361,NA,15468,18843,16709,32,0,0,0,0,0,0,NA,17.46763,0
2019-08-07,수,0,25,0,0,0,1,28.6,24.3,33.3,1,12.4,111958,NA,15466,18843,16708,32,0,0,0,0,0,0,NA,15.54134,0
2019-08-08,목,0,41,0,0,0,1,28.5,26,33.8,1,1.1,110605,NA,15464,18843,16707,32,0,0,0,0,0,0,NA,14.96455,0
2019-08-09,금,0,25,0,0,0,1,29.5,25.6,34,1,0.2,119610,NA,15462,18843,16706,32,0,0,0,0,0,0,NA,20.96909,0
2019-08-10,토,1,40,0,0,0,1,30.2,26.3,34.5,0,NA,85852,NA,15460,18843,16705,32,0,0,0,0,0,0,NA,21.21015,0
2019-08-11,일,1,70,0,0,1,1,29.7,26.4,33.9,0,0,64965,NA,15458,18843,16704,32,0,0,0,0,0,0,100,34.45865,0
2019-08-12,월,0,33,0,0,0,1,29,26.2,32.5,1,1.3,110656,NA,15456,18843,16703,32,0,0,0,0,0,0,NA,20.95808,0
2019-08-13,화,0,27,0,0,0,1,29.8,25.7,34.3,0,0,112049,NA,15454,18843,16702,32,0,0,0,0,0,0,NA,19.06921,0
2019-08-14,수,0,32,0,1,0,1,30.1,26.5,34,0,NA,119291,NA,15452,18843,16701,32,0,0,0,0,0,0,NA,18.07634,0
2019-08-15,목,0,37,0,1,0,1,25.8,24.7,29.3,1,12.7,68559,NA,15450,18843,16700,32,0,0,0,0,0,0,NA,20.04667,0
2019-08-16,금,0,32,0,0,0,1,26.9,24.8,30.7,1,0.6,112039,NA,15448,18843,16699,32,0,0,0,0,0,0,NA,15.72186,0
2019-08-17,토,1,44,0,0,0,1,26.3,23.5,29.8,1,2.1,86500,NA,15446,18843,16698,32,0,0,0,0,0,0,NA,19.18369,0
2019-08-18,일,1,27,0,0,0,1,25.6,20.5,30.9,0,NA,68378,NA,15444,18843,16697,32,0,0,0,0,0,0,47,17.5678,0
2019-08-19,월,0,18,0,0,0,1,26.5,21,31.9,0,NA,116001,NA,15442,18843,16695,32,0,0,0,0,0,0,NA,14.71688,0
2019-08-20,화,0,29,0,0,0,1,27.8,23.5,32.2,0,NA,115584,NA,15440,18843,16693,32,0,0,0,0,0,0,NA,13.9937,0
2019-08-21,수,0,23,0,0,0,1,27.3,23.4,32,1,3.7,114912,NA,15438,18843,16691,32,0,0,0,0,0,0,NA,13.67558,0
2019-08-22,목,0,31,0,0,0,1,26.5,23.5,29.7,1,19.9,114409,NA,15436,18843,16689,32,0,0,0,0,0,0,NA,13.6921,0
2019-08-23,금,0,27,0,0,0,1,25.2,22.1,29.9,0,0,126354,NA,15434,18843,16687,32,0,0,0,0,0,0,NA,16.14454,5872655.849
2019-08-24,토,1,35,0,0,0,1,23.6,20.6,27.1,0,NA,102506,NA,15432,18843,16685,32,0,0,0,0,0,0,NA,18.07964,1799241.016
2019-08-25,일,1,36,0,0,0,1,24.6,20.1,29.9,0,NA,71132,NA,15430,18842,16683,32,0,0,0,0,0,0,78,17.43351,943917.2588
2019-08-26,월,0,27,0,0,0,1,25.9,19.3,31.5,0,NA,118095,NA,15428,18841,16681,32,0,0,0,0,0,0,NA,12.22701,621117.8326
2019-08-27,화,0,70,0,0,0,1,22.4,20.1,26.1,1,34.6,112876,NA,15426,18840,16679,32,0,0,0,0,0,0,NA,14.10157,453993.7505
2019-08-28,수,0,29,0,0,0,1,24.2,21.6,28.4,1,1,120711,NA,15424,18839,16677,32,0,0,0,0,0,0,NA,13.06137,352921.8252
2019-08-29,목,0,32,0,0,0,1,23.2,20.7,26.9,1,13.3,118130,NA,15422,18838,16675,32,0,0,0,0,0,0,NA,13.12742,285749.2723
2019-08-30,금,0,39,0,0,0,1,23.2,19.4,27.8,1,1.4,127478,NA,15420,18837,16673,32,0,0,0,0,0,0,NA,15.86165,238164.3193
2019-08-31,토,1,38,0,0,0,1,23.3,18.3,28.3,0,NA,95929,NA,15417,18836,16671,32,0,0,0,0,0,0,NA,19.21561,202861.137
2019-09-01,일,1,28,0,0,0,1,23.5,18.9,28.3,0,NA,72432,NA,15415,18835,16671,32,0,0,0,0,0,0,56,17.66687,175735.1465
2019-09-02,월,0,25,0,0,0,0,22.6,20.5,26.7,1,10.2,117743,NA,15413,18834,16671,32,0,0,0,0,0,0,NA,12.67942,154310.1213
2019-09-03,화,0,46,0,0,0,0,22.3,20.3,23.9,1,2,116067,NA,15411,18833,16671,32,0,0,0,0,0,0,NA,12.66511,137007.4878
2019-09-04,수,0,27,0,0,0,0,24.5,22.2,28.2,1,2.9,122420,NA,15409,18832,16671,32,0,0,0,0,0,0,NA,15.09114,122775.5852
2019-09-05,목,0,38,0,0,0,0,24.4,22.8,28.2,1,24,118550,NA,15407,18831,16671,32,0,0,0,0,0,0,NA,15.29587,110888.0645
2019-09-06,금,0,36,0,0,0,0,25.6,22.6,27.6,1,0.1,128773,NA,15405,18830,16671,32,0,0,0,0,0,0,NA,17.28381,100827.9429
2019-09-07,토,1,39,0,0,0,0,26.2,23.9,29.9,1,1.5,74010,NA,15403,18829,16672,32,0,0,0,0,0,0,NA,24.68849,92217.75781
2019-09-08,일,1,57,0,0,0,0,25.3,23.3,29.1,1,0.7,73644,NA,15401,18828,16672,32,0,0,0,0,0,0,62,18.9019,84775.8186
2019-09-09,월,0,30,0,0,0,0,24,22.3,25.3,1,12.1,118750,NA,15399,18827,16672,32,0,0,0,0,0,0,NA,12.41524,78287.87633
2019-09-10,화,0,49,0,0,0,0,27.2,23.4,31.5,0,0,121476,NA,15397,18826,16672,32,0,0,0,0,0,0,NA,14.16431,72588.2417
2019-09-11,수,0,28,0,1,0,0,25.3,23.7,28.7,1,0.5,131170,NA,15395,18825,16672,32,0,0,0,0,0,0,NA,14.65304,67546.87982
2019-09-12,목,0,40,0,1,0,0,20.8,19.5,23.7,1,6.6,51363,NA,15393,18824,16672,32,0,0,0,0,0,0,NA,17.46873,63060.39213
2019-09-13,금,0,39,0,1,0,0,22.9,17.2,28.2,0,NA,38689,NA,15391,18824,16672,32,0,0,0,0,0,0,NA,18.23815,59045.58932
2019-09-14,토,1,40,0,1,0,0,23.4,19.2,28.2,0,NA,59717,NA,15389,18824,16672,32,0,0,0,0,0,0,NA,21.40718,55434.82939
2019-09-15,일,1,32,0,0,0,0,25.3,21.4,30.5,0,NA,71066,NA,15387,18824,16672,32,0,0,0,0,0,0,57,19.29816,52172.5821
2019-09-16,월,0,29,0,0,0,0,24.5,21,29.1,0,NA,119822,NA,15385,18824,16672,32,0,0,0,0,0,0,NA,12.34919,49212.8606
2019-09-17,화,0,47,0,0,0,0,23,17.2,28.5,0,NA,121584,NA,15383,18824,16673,32,0,0,0,0,0,0,NA,12.18078,46517.27612
2019-09-18,수,0,34,0,0,0,0,21.9,15.6,28.7,0,NA,125392,NA,15381,18824,16673,32,0,0,0,0,0,0,NA,13.15934,44053.54701
2019-09-19,목,0,35,0,0,0,0,20.2,13.2,26.9,0,NA,126091,NA,15379,18824,16673,32,0,0,0,0,0,0,NA,12.34479,41794.34337
2019-09-20,금,0,34,0,0,0,0,20,17.4,23,0,NA,135490,NA,15377,18824,16673,32,0,0,0,0,0,0,NA,17.88371,39716.38275
2019-09-21,토,1,50,0,0,0,0,17.8,15.9,20.1,1,38.3,95011,NA,15375,18824,16673,32,0,0,0,0,0,0,NA,26.62028,37799.71576
2019-09-22,일,1,70,0,0,0,0,16.4,15.6,17.4,1,68,57312,NA,15373,18824,16673,32,0,0,0,0,0,0,61,25.25647,36027.15681
2019-09-23,월,0,43,0,0,0,0,17.8,14.6,21.7,1,0.1,121131,NA,15371,18822,16673,32,0,0,0,0,0,0,NA,13.57322,0
2019-09-24,화,0,60,0,0,0,0,18.3,12.3,25.2,0,NA,123826,NA,15369,18820,16673,32,0,0,0,0,0,0,NA,13.28482,0
2019-09-26,목,0,20,0,0,0,0,20.9,17.5,25.3,0,NA,123024,NA,15365,18816,16673,32,0,0,0,0,0,0,NA,12.3657,0
2019-09-27,금,0,39,0,0,0,0,22.7,17.1,28.5,0,NA,134190,NA,15363,18814,16673,32,0,0,0,0,0,0,NA,16.64978,0
2019-09-28,토,1,47,0,0,0,0,24.2,20.3,29.2,0,NA,102632,NA,15361,18812,16673,32,0,0,0,0,0,0,NA,20.23489,0
2019-09-29,일,1,44,0,0,0,0,22.7,18.7,28.5,0,NA,75683,NA,15358,18810,16673,32,0,0,0,0,0,0,87,17.52597,0
2019-10-01,화,0,62,0,0,0,0,22.1,18.6,25.8,0,NA,118897,NA,15352,18806,16670,32,0,0,0,0,0,0,NA,14.47472,0
2019-10-02,수,0,43,0,1,0,0,21.1,20.3,22.2,1,82.5,116064,NA,15353,18804,16667,32,0,0,0,0,0,0,NA,19.3499,0
2019-10-03,목,0,48,0,1,0,0,22.2,19.5,26.9,1,11,74531,NA,15354,18802,16664,32,0,0,0,0,0,0,NA,19.59096,0
2019-10-04,금,0,22,0,0,0,0,22.5,19.7,27.5,0,NA,127165,NA,15355,18800,16661,32,0,0,0,0,0,0,NA,17.06806,0
2019-10-05,토,1,55,0,0,0,0,19.2,16.5,21.1,0,0,95351,NA,15356,18798,16658,32,0,0,0,0,0,0,NA,20.00374,0
2019-10-06,일,1,36,0,0,0,0,18.4,15.6,22.6,0,NA,71201,NA,15357,18796,16655,32,0,0,0,0,0,0,57,17.85289,0
2019-10-08,화,0,67,0,1,0,0,15.6,9.9,21.8,0,NA,128979,NA,15359,18792,16649,32,0,0,0,0,0,0,NA,15.57326,0
2019-10-09,수,0,47,0,1,0,0,13.2,6.5,20.2,0,NA,84806,NA,15359,18790,16646,32,0,0,0,0,0,0,NA,17.96517,0
2019-10-10,목,0,39,0,0,0,0,14.1,9.6,19.7,0,NA,122342,NA,15359,18788,16643,32,0,0,0,0,0,0,NA,12.49559,0
2019-10-11,금,0,53,0,0,0,0,17.4,11.8,24.6,0,NA,132421,NA,15359,18786,16640,32,0,0,0,0,0,0,NA,15.64151,0
2019-10-12,토,1,50,0,0,0,0,18.3,14,24.2,0,NA,100466,NA,15359,18784,16637,32,0,0,0,0,0,0,NA,20.30424,0
2019-10-13,일,1,40,0,0,0,0,16.7,10.6,22.9,0,NA,74841,NA,15359,18782,16634,32,0,0,0,0,0,0,65,18.97345,0
2019-10-15,화,0,38,0,0,0,0,14.2,8.2,20.3,0,NA,120991,NA,15359,18778,16628,32,0,0,0,0,0,0,NA,13.4015,0
2019-10-16,수,0,32,0,0,0,0,14.5,9,20.9,0,NA,126290,NA,15359,18776,16625,32,0,0,0,0,0,0,NA,13.13402,0
2019-10-17,목,0,37,0,0,0,0,15,11.3,20.5,0,NA,123506,NA,15359,18775,16622,32,0,0,0,0,0,0,NA,13.95958,0
2019-10-18,금,0,51,0,0,0,0,15.8,11,20.8,0,NA,130201,NA,15359,18774,16619,32,0,0,0,0,0,0,NA,18.39336,0
2019-10-19,토,1,44,0,0,0,0,16.7,13,22.9,0,NA,107108,NA,15359,18773,16616,32,0,0,0,0,0,0,NA,21.8882,0
2019-10-20,일,1,50,0,0,0,0,15.4,10.8,22.4,0,NA,75176,NA,15359,18772,16613,32,0,0,0,0,0,0,82,20.26461,0
2019-10-21,월,0,28,0,0,0,0,15.5,9.5,23.3,0,NA,119215,NA,15359,18771,16610,32,0,0,0,0,0,0,NA,14.32062,0
2019-10-22,화,0,37,0,0,0,0,16.9,11,23.5,0,NA,121115,NA,15359,18770,16607,32,0,0,0,0,0,0,NA,13.82418,0
2019-10-23,수,0,25,0,0,0,0,16.5,12.9,18.6,0,0,122878,NA,15359,18769,16604,32,0,0,0,0,0,0,NA,14.24247,0
2019-10-24,목,0,32,0,0,0,0,18.9,15.4,23.6,0,NA,125531,NA,15359,18767,16601,32,0,0,0,0,0,0,NA,14.08946,2972078.253
2019-10-25,금,0,48,0,0,0,0,17.3,12,23,0,NA,136358,NA,15359,18765,16599,32,0,0,0,0,0,0,NA,18.29539,910573.5517
2019-10-26,토,1,45,0,0,0,0,12.7,8.3,17.4,0,NA,107505,NA,15359,18763,16597,32,0,0,0,0,0,0,NA,22.73137,477704.8118
2019-10-27,일,1,32,0,0,0,0,10.8,5.4,17.4,0,NA,78340,NA,15359,18761,16595,32,0,0,0,0,0,0,83,19.77919,314340.0278
2019-10-28,월,0,27,0,0,0,0,11.9,4.6,18.5,0,NA,122743,NA,15359,18759,16593,32,0,0,0,0,0,0,NA,13.1065,229760.6036
2019-10-29,화,0,45,0,0,0,0,14.1,9.9,18.4,1,0.8,123825,NA,15359,18757,16591,32,0,0,0,0,0,0,NA,13.47855,178609.3564
2019-10-30,수,0,36,0,0,0,0,11.6,5.8,18.3,0,NA,124616,NA,15359,18755,16589,32,0,0,0,0,0,0,NA,13.3938,144614.1609
2019-10-31,목,0,31,0,0,0,0,13.3,6,20.2,0,NA,122737,NA,15359,18753,16587,32,0,0,0,0,0,0,NA,13.89023,120532.0067
2019-11-01,금,0,48,0,0,0,0,14.6,10.1,22,0,NA,131164,NA,15358,18751,16586,32,0,0,0,0,0,0,NA,17.57771,102665.5042
2019-11-02,토,1,50,0,0,0,0,13.2,7.1,19.2,0,NA,104405,NA,15357,18749,16585,32,0,0,0,0,0,0,NA,22.20742,88937.37699
2019-11-03,일,1,54,0,0,0,0,14.4,10.2,20.2,0,NA,76090,NA,15356,18747,16584,32,0,0,0,0,0,0,68,20.93386,78094.4376
2019-11-04,월,0,29,0,0,0,0,13.6,9.1,20.8,0,NA,123428,NA,15355,18745,16583,32,0,0,0,0,0,0,NA,13.57762,69337.78946
2019-11-05,화,0,29,0,0,0,0,12.1,6.4,19.6,0,NA,121871,NA,15354,18743,16582,32,0,0,0,0,0,0,NA,13.93206,62135.20016
2019-11-06,수,0,24,0,0,0,0,11.8,5.9,18.5,0,NA,124285,NA,15353,18741,16581,32,0,0,0,0,0,0,NA,14.38336,56119.07347
2019-11-07,목,0,22,0,0,0,0,10.8,5.3,17.8,0,NA,123680,NA,15352,18739,16580,32,0,0,0,0,0,0,NA,14.40758,51027.77077
2019-11-08,금,0,42,0,0,0,0,6.8,1.2,14.6,0,NA,133524,NA,15351,18737,16579,32,0,0,0,0,0,0,NA,18.85346,46670.26292
2019-11-09,토,1,52,0,0,0,0,8.1,0.6,17.2,0,NA,109275,NA,15350,18735,16578,32,0,0,0,0,0,0,NA,22.46939,42903.98983
2019-11-10,일,1,52,0,0,0,0,9.1,3.3,16.6,1,9.6,72352,NA,15349,18733,16577,32,0,0,0,0,0,0,86,22.90639,39620.52276
2019-11-11,월,0,60,0,0,0,0,11.7,8.8,16.3,1,1.3,119923,NA,15348,18731,16576,32,0,0,0,0,0,0,NA,14.92052,36736.00839
2019-11-12,화,0,59,0,0,0,0,9.6,5,16.1,0,NA,122352,NA,15347,18729,16575,32,0,0,0,0,0,0,NA,15.13957,34184.6377
2019-11-13,수,0,58,0,0,0,0,8.2,4.4,13.2,1,1.7,123486,NA,15346,18727,16574,32,0,0,0,0,0,0,NA,19.72635,899695.4324
2019-11-14,목,0,62,0,0,0,0,2.9,-0.2,7.7,0,0,122841,NA,15345,18725,16573,32,0,0,0,0,0,0,NA,21.24757,295749.6497
2019-11-15,금,0,66,0,0,0,0,9.6,-1.3,17.1,0,0,133522,NA,15344,18723,16572,32,0,0,0,0,0,0,NA,23.59985,167534.1566
2019-11-16,토,1,68,0,0,0,0,13,8.3,18.9,1,0.4,98302,NA,15343,18722,16571,32,0,0,0,0,0,0,NA,24.47604,118184.257
2019-11-17,일,1,45,0,0,0,0,9.8,6.3,12.9,1,65.2,63785,NA,15342,18721,16570,32,0,0,0,0,0,0,73,25.95874,91991.05081
2019-11-18,월,0,26,0,0,0,0,7.7,3.1,13.8,1,15.3,118827,NA,15341,18720,16569,32,0,0,0,0,0,0,NA,16.72573,75691.81206
2019-11-19,화,0,54,0,0,0,0,2.6,-0.2,5.8,0,0,120643,NA,15340,18719,16570,32,0,0,0,0,0,0,NA,17.78685,64519.10143
2019-11-20,수,0,37,0,0,0,0,2,-2.4,8.4,0,NA,124166,NA,15339,18718,16571,32,0,0,0,0,0,0,NA,14.84017,56344.28819
2019-11-21,목,0,32,0,0,0,0,4.3,-2.6,11,0,NA,124059,NA,15338,18717,16572,32,0,0,0,0,0,0,NA,13.98269,50076.03312
2019-11-22,금,0,37,0,0,0,0,9.9,3,18.1,0,NA,130666,NA,15337,18716,16573,32,0,0,0,0,0,0,NA,18.33942,45097.72116
2019-11-23,토,1,42,0,0,0,0,11.4,4.7,18.8,0,0,96498,NA,15336,18714,16573,32,0,0,0,0,0,0,NA,21.90471,41034.75172
2019-11-24,일,1,46,0,0,0,0,12.8,7.3,21.2,1,0.5,71931,NA,15334,18712,16573,32,0,0,0,0,0,0,85,22.68184,20245.10644
2019-11-25,월,0,30,0,0,0,0,3.6,1.7,9.4,0,NA,119610,NA,15332,18710,16573,32,0,0,0,0,0,0,NA,14.55398,18142.10909
2019-11-26,화,0,31,0,0,0,0,7.7,0.3,15.8,0,NA,122022,NA,15330,18708,16573,32,0,0,0,0,0,0,NA,13.67779,16385.53269
2019-11-27,수,0,26,0,0,0,0,5.8,1.6,8.8,0,0,125157,NA,15328,18706,16573,32,0,0,0,0,0,0,NA,14.09166,14898.9845
2019-11-28,목,0,25,0,0,0,0,4.6,-1,12.7,0,NA,122082,NA,15326,18704,16573,32,0,0,0,0,0,0,NA,13.80877,13626.68824
2019-11-29,금,0,40,0,0,0,0,2.9,-1.6,9.7,0,NA,133213,NA,15324,18702,16573,32,0,0,0,0,0,0,NA,18.49793,12527.0195
2019-11-30,토,1,41,0,0,0,0,4.9,-2.5,13,0,NA,99898,NA,15322,18700,16573,32,0,0,0,0,0,0,NA,22.61689,11568.31948
2019-12-01,일,1,56,0,0,0,0,6.4,4.7,8.2,1,12.3,65516,NA,15320,18698,16574,32,0,0,0,0,0,0,69,23.3632,10726.10485
2019-12-02,월,0,39,0,0,0,0,2.7,-1.4,7.1,0,0,120486,NA,15318,18696,16575,32,0,0,0,0,0,0,NA,14.43399,9981.16084
2019-12-03,화,0,52,0,0,0,0,2.3,-2.5,6.5,1,0.1,119151,NA,15316,18694,16576,32,0,0,0,0,0,0,NA,14.38006,9318.2086
2019-12-04,수,0,37,0,0,0,0,5.7,1.4,10.5,1,0.1,125906,NA,15314,18692,16577,32,0,0,0,0,0,0,NA,13.86711,8724.955549
2019-12-05,목,0,46,0,0,0,0,-0.6,-5.5,4,0,NA,121456,NA,15312,18690,16577,32,0,0,0,0,0,0,NA,14.53526,8191.406468
2019-12-06,금,0,37,0,0,0,0,-4.4,-9.6,1.9,0,NA,127719,NA,15310,18688,16577,32,0,0,0,0,0,0,NA,19.7957,7709.355855
2019-12-07,토,1,49,0,0,0,0,-0.1,-7.2,6.6,0,NA,97407,NA,15308,18686,16577,32,0,0,0,0,0,0,NA,22.25695,7272.008394
2019-12-08,일,1,49,0,0,0,0,1.2,-2.7,7.7,0,NA,71695,NA,15306,18684,16577,32,0,0,0,0,0,0,72,20.3879,6873.691517
2019-12-09,월,0,33,0,0,0,0,3.3,-3.8,11.2,0,NA,126771,NA,15304,18682,16577,32,0,0,0,0,0,0,NA,13.87592,6509.635078
2019-12-10,화,0,68,0,0,0,0,7.8,3,13.9,0,NA,122275,NA,15302,18680,16577,32,0,0,0,0,0,0,NA,14.41858,6175.800636
2019-12-11,수,0,42,0,0,0,0,7.9,2.5,12.6,1,0.2,124437,NA,15300,18678,16577,32,0,0,0,0,0,0,NA,14.03993,5868.747827
2019-12-12,목,0,38,0,0,0,0,1,-2.8,6.5,0,NA,126396,NA,15298,18676,16577,32,0,0,0,0,0,0,NA,13.75704,5585.528802
2019-12-13,금,0,48,0,0,0,0,0.9,-4.8,7.4,0,NA,137590,NA,15296,18674,16577,32,0,0,0,0,0,0,NA,18.26457,5323.604106
2019-12-14,토,1,43,0,0,0,0,4.4,1.5,8.9,1,0.6,106491,NA,15294,18672,16577,32,0,0,0,0,0,0,NA,20.57722,0
2019-12-15,일,1,37,0,0,0,0,5.4,-2.2,13.5,0,NA,75099,NA,15292,18671,16577,32,0,0,0,0,0,0,79,18.89419,0
2019-12-16,월,0,28,0,0,0,0,7.9,1.9,15.2,0,NA,124198,NA,15290,18670,16577,32,0,0,0,0,0,0,NA,13.52148,0
2019-12-17,화,0,70,0,0,0,0,7.7,5.3,10.5,1,1.9,119097,NA,15288,18669,16577,32,0,0,0,0,0,0,NA,14.77192,0
2019-12-18,수,0,91,0,0,0,0,2.7,0.1,6.3,0,NA,129650,NA,15286,18668,16577,32,0,0,0,0,0,0,NA,15.85725,2514654.088
2019-12-19,목,0,47,0,0,0,0,0.8,-2.7,6.1,0,NA,130798,NA,15284,18667,16577,32,0,0,0,0,0,0,NA,13.79667,770429.7496
2019-12-20,금,0,55,0,0,0,0,0.9,-2.3,5.5,1,0.2,138517,NA,15282,18666,16577,32,0,0,0,0,0,0,NA,18.47811,404182.6142
2019-12-21,토,1,77,0,0,0,1,0.3,-4.5,6.5,0,NA,107926,NA,15280,18665,16577,31,0,0,0,0,0,0,NA,20.48806,265960.8425
2019-12-22,일,1,68,0,0,0,1,3.2,-1.1,10,0,NA,76424,NA,15278,18664,16577,31,0,0,0,0,0,0,82,18.81604,194398.7984
2019-12-23,월,0,51,0,0,0,1,3.8,0,8.7,1,0.1,127380,NA,15276,18663,16577,31,0,0,0,0,0,0,NA,14.56278,151120.0951
2019-12-24,화,0,97,0,1,0,1,1.2,-2.4,7.8,0,NA,138873,NA,15274,18661,16577,31,0,0,0,0,0,0,NA,24.93615,122357.0041
2019-12-25,수,0,108,0,1,0,1,2.2,-3.6,8.9,0,NA,90279,NA,15272,18659,16577,31,0,0,0,0,0,0,NA,24.19976,101981.2661
2019-12-26,목,0,55,0,0,0,1,2.4,0.5,4,1,3,119579,NA,15270,18657,16577,31,0,0,0,0,0,0,NA,14.17532,86864.54655
2019-12-27,금,0,66,0,0,0,1,0.1,-3.1,5.2,0,NA,132379,NA,15268,18655,16577,31,0,0,0,0,0,0,NA,18.04442,75249.27664
2019-12-28,토,1,72,0,0,0,1,0.6,-5,8.2,0,NA,97486,NA,15266,18653,16577,30,0,0,0,0,0,0,NA,19.81771,66075.14341
2019-12-29,일,1,57,0,0,0,1,2,-2.3,6.3,1,7,70027,NA,15264,18651,16577,30,0,0,0,0,0,0,81,19.63939,58666.20623
2019-12-30,월,0,58,0,0,0,1,4.2,-0.4,9.4,1,1.5,120378,NA,15263,18649,16577,30,0,0,0,0,0,0,NA,17.07137,52572.1471
2019-12-31,화,0,107,0,1,0,1,-4.7,-7.5,-0.4,0,0,126331,NA,15262,18647,16577,30,0,0,0,0,0,0,NA,30.29015,47481.94547
2020-01-01,수,0,77,0,1,0,1,-0.6,-7.7,5.1,0,0,54799,NA,15260,18645,16576,30,0,0,0,0,0,0,NA,21.35104,43174.23077
2020-01-02,목,0,35,0,0,0,1,1.3,-2.8,5.3,0,NA,114323,NA,15258,18643,16575,30,0,0,0,0,0,0,NA,14.57819,39487.37465
2020-01-03,금,0,57,0,0,0,1,2,-1.7,7.7,0,NA,124578,NA,15256,18641,16574,30,0,0,0,0,0,0,NA,17.64265,36300.75801
2020-01-04,토,1,61,0,0,0,1,0.6,-3.9,7.7,0,NA,91623,NA,15254,18639,16573,30,0,0,0,0,0,0,NA,19.18699,33522.64007
2020-01-05,일,1,64,0,0,0,1,1.3,-4.7,8.1,0,NA,68489,NA,15252,18637,16572,30,0,0,0,0,0,0,59,18.84906,31082.07316
2020-01-06,월,0,60,0,0,0,1,2.9,-0.6,5,1,10.3,114397,NA,15250,18635,16571,30,0,0,0,0,0,0,NA,16.08951,28923.37672
2020-01-07,화,0,51,0,0,0,1,8.6,4.9,14.2,1,57,109592,NA,15248,18633,16570,30,0,0,0,0,0,0,NA,16.70482,27002.27579
2020-01-08,수,0,29,0,0,0,1,4.5,2.3,11.2,1,2.4,116594,NA,15246,18631,16569,30,0,0,0,0,0,0,NA,15.22433,25283.14895
2020-01-09,목,0,45,0,0,0,1,1.4,-2,5,0,NA,123242,NA,15244,18629,16568,30,0,0,0,0,0,0,NA,15.74828,23737.03209
2020-01-10,금,0,57,0,0,0,1,0.3,-3.9,6.4,0,NA,131135,NA,15242,18627,16567,30,0,0,0,0,0,0,NA,18.39446,22340.14733
2020-01-11,토,1,60,0,0,0,1,1.2,-3,7,0,NA,96473,NA,15240,18625,16566,30,0,0,0,0,0,0,NA,19.82982,21072.80322
2020-01-12,일,1,64,0,0,0,1,1.4,-1.6,6.4,0,NA,71017,NA,15238,18623,16565,30,0,0,0,0,0,0,56,19.40604,19918.56182
2020-01-13,월,0,53,0,0,0,1,0.2,-3.6,3.5,0,0,121032,NA,15236,18621,16564,30,0,0,0,0,0,0,NA,15.50391,18863.60021
2020-01-14,화,0,46,0,0,0,1,-0.1,-3,4.6,0,NA,122958,NA,15234,18619,16563,30,0,0,0,0,0,0,NA,15.19791,17896.2158
2020-01-15,수,0,46,0,0,0,1,-0.9,-4.1,4.2,0,NA,123697,NA,15232,18618,16562,30,0,0,0,0,0,0,NA,15.69214,17006.43913
2020-01-16,목,0,51,0,0,0,1,-0.6,-4.1,5.6,0,NA,121397,NA,15230,18617,16561,30,0,0,0,0,0,0,NA,15.82753,16185.72792
2020-01-17,금,0,46,0,0,0,1,0,-2.8,5.8,0,NA,128991,NA,15228,18616,16560,30,0,0,0,0,0,0,NA,18.84686,15426.72336
2020-01-18,토,1,60,0,0,0,1,0.5,-4.5,7.8,0,NA,95944,NA,15226,18615,16559,30,0,0,0,0,0,0,NA,19.47098,0
2020-01-19,일,1,54,0,0,0,1,2.6,-2.5,8.7,0,NA,73842,NA,15224,18614,16558,30,0,0,0,0,0,0,69,19.62068,0
2020-01-20,월,0,47,0,0,0,1,3.4,-0.9,8.1,0,0,123271,NA,15222,18613,16557,30,0,0,0,0,0,0,NA,15.45878,0
2020-01-21,화,0,52,1,0,0,1,0.5,-5.3,7.5,0,NA,121456,NA,15220,18612,16557,30,0,0,0,1,0,0,NA,14.84017,0
2020-01-22,수,0,51,1,0,0,1,2.4,-0.2,3.6,1,0.7,120312,NA,15218,18611,16557,30,0,0,0,0,0,0,NA,16.54081,0
2020-01-23,목,0,72,1,1,0,1,6.1,2.7,13,1,0.6,120751,NA,15216,18610,16557,30,0,0,0,0,0,0,NA,17.05926,0
