,temp,rain,google,naver,subway,holy,vacation,do1_pop,do2_pop,byun_pop,store,fri,thu,wed,mon,sun,sat,tue,mon1,mon2,mon3,mon4,mon5,mon6,mon7,mon8,mon9,mon10,mon11,mon12
1418,-1.3353333753272671,-0.49812232425082514,1.8173230341862048,1.2215437492968215,0.2906185173667615,-0.22962911081999196,1.0,-1.243964817545802,-1.2720852422689555,-1.117537198111479,-0.9857494563981939,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1671,1.2878330053779004,-0.49812232425082514,0.7255740480546173,0.31143387732225886,-1.5170212271073829,-0.22962911081999196,0.0,-1.431617401825741,-1.504780268300179,-1.4665587760279732,-0.9857494563981939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
876,0.903233423244436,-0.49812232425082514,-0.586285621346309,-0.5289737778773514,0.9353547465873794,-0.22962911081999196,0.0,0.29500844761393397,-0.0358116682148022,-0.3213906798370979,-0.3290990824991813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,-1.779102123942803,-0.054166985356053944,0.3205703918990877,-0.49133318766109596,0.7804191389886219,-0.22962911081999196,0.0,0.6580995426407982,0.41787863393546015,0.27288930418287854,-0.0007738955496749981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
919,1.4653405048241148,-0.49812232425082514,-0.3837837929603892,-0.1256166051965644,-0.27610938472347457,-0.22962911081999196,1.0,-0.14691894021692817,-0.139809445211997,-0.27045239549252853,-0.49326167597393444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
297,1.1004639781846741,-0.49812232425082514,-1.1761822510043398,0.8356116030984925,6.292519753370443e-16,-0.22962911081999196,0.0,1.0767091537268159,1.140663184065964,1.2482631192251892,1.148364258773597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
73,-2.1637017060762678,-0.49812232425082514,-1.5547726251428964,-0.11957536645728016,6.292519753370443e-16,-0.22962911081999196,1.0,1.3298735869565559,1.4201572097459252,1.5595526346642243,1.3125268522483502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,-1.2761642088451957,-0.32590529549260133,1.7909097521692323,0.7972744339919635,1.6117007802050645,-0.22962911081999196,0.0,-1.241744076903436,-1.2707852700564906,-1.117537198111479,-0.8215868629234407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
807,-1.03948754291691,-0.49812232425082514,-0.3309572295427534,-0.6016987248670688,1.4439872010613914,-0.22962911081999196,0.0,0.5392899182742096,0.08898566418183157,-0.07801887685748851,-0.0007738955496749981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,0.29181870292969775,-0.49812232425082514,-0.4454147841278896,-1.0601236250916901,0.9150094484084189,-0.22962911081999196,0.0,0.7369358354447961,0.8143701587372654,0.5370137415250903,0.6558764783493376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,1.2976945331249123,-0.49812232425082514,-0.551067912195782,-0.8008231886097908,0.7007892418652304,-0.22962911081999196,1.0,-0.395641892161936,-0.1658088894612957,-0.3666691548100485,-0.6574242694486876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1565,0.7257259237982217,-0.49812232425082514,1.5355813603656763,1.0828316729469454,-2.368475199036865,-0.22962911081999196,0.0,-1.367215923197123,-1.4553813242265115,-1.2401664011632203,-1.149912049872947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,0.10444967573647147,-0.49812232425082514,1.271448540812256,2.1860247699249453,-1.9838604176282273,-0.22962911081999196,0.0,-1.3638848122335738,-1.438481685464467,-1.1930013230663967,-1.3140746433477002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,0.8539257845093765,-0.49812232425082514,0.7167696203047528,1.5426518417972364,-1.9948438517142124,-0.22962911081999196,0.0,-1.3649951825547568,-1.4475814909517217,-1.2118673543051262,-1.3140746433477002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,-0.2900114341440049,-0.49812232425082514,-1.2378132421718402,-0.6019309178304932,-0.9864651463278811,-0.22962911081999196,0.0,0.5081995492810836,0.03958672010816403,-0.12329735183043909,-0.0007738955496749981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,0.9525410619794956,-0.49812232425082514,0.03882871746224879,-1.0241104964645293,0.8012833395653455,-0.22962911081999196,0.0,0.7113973180575855,0.6115744935927355,0.40495152285398445,-0.0007738955496749981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1241,0.9821256452205314,-0.49812232425082514,1.1129688493267282,0.08884314835779408,1.3132021758918568,-0.22962911081999196,1.0,-0.9308403869721761,-0.9392923558779321,-0.8986912357422179,-0.6574242694486876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,0.04528050925440005,1.022118178979836,0.8840537395401455,1.6887983146669454,-1.2138741221475478,-0.22962911081999196,0.0,-1.3638848122335738,-1.421582046702423,-1.1779084980754133,-1.3140746433477002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,1.2385253666428409,0.983558599257687,-0.07562883712288739,-0.18718784656141185,0.5168383418582211,-0.22962911081999196,1.0,0.6736447271373611,0.6947727151904913,0.4030649197301115,0.49171388487458445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1445,-1.364917958568303,-0.49812232425082514,0.8136183212390906,0.8751118478672668,1.2040597048956907,-0.22962911081999196,1.0,-1.3017040742473218,-1.3357838806797373,-1.1496094512173192,-1.149912049872947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,-0.7140571272655171,-0.49812232425082514,0.7343784751881716,-0.29453276439774195,0.8554437773318662,-0.22962911081999196,0.0,-0.8686596489859242,-0.7936954680818594,-0.7458763827085096,-0.9857494563981939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.8440642567623644,-0.49812232425082514,-0.8592228680332838,-1.0575673916488972,6.292519753370443e-16,-0.22962911081999196,0.0,1.1189032259317726,1.1731624893775874,1.3822119410201679,1.6408520391978565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,-0.5168265723252788,-0.49812232425082514,0.4262235193506697,-0.47414035414206274,0.9821856879854968,-0.22962911081999196,0.0,-0.662130769245873,-0.2945061384953243,-0.6024945452941661,-0.9857494563981939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1548,0.3805724526528048,-0.49812232425082514,0.9280758758242272,1.3498008097572236,-2.211074805048733,4.354848548727378,0.0,-1.3638848122335738,-1.444981546526792,-1.2080941480573804,-1.3140746433477002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,0.7553105070392574,-0.49812232425082514,0.593507637969752,0.5256593270680702,-0.18242588099399978,-0.22962911081999196,0.0,-1.367215923197123,-1.4553813242265115,-1.2420530042870932,-1.149912049872947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,-1.5325639302675054,-0.49812232425082514,0.23252611871461445,-0.01153175888555356,1.265246945965253,-0.22962911081999196,0.0,0.6647617645678966,0.4295783838476446,0.29930174791709974,-0.0007738955496749981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
701,-0.0040271294806594905,0.003097731018743817,0.03882871746224879,-1.0663970567943997,0.8346876814213433,-0.22962911081999196,0.0,0.718059539984684,0.52057643872019,0.4087247291017303,-0.0007738955496749981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1022,-0.35904212837308835,-0.49812232425082514,0.11806856351316787,0.604193319833648,-0.9293210197742227,-0.22962911081999196,0.0,-0.647695955070493,-0.2763065275208152,-0.542123245330232,-0.9857494563981939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1676,0.7158643960512099,2.495894633485859,0.8576404575231723,1.4645822349585083,-3.0708744572089044,-0.22962911081999196,0.0,-1.431617401825741,-1.504780268300179,-1.4665587760279732,-0.9857494563981939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,1.1497716169197338,0.2886257537046937,-0.947267141217757,-1.0852173519025272,6.292519753370443e-16,-0.22962911081999196,1.0,1.0700469317997174,1.1783623782274473,1.3690057191530574,1.4766894457231032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,-0.16181157343285016,-0.49812232425082514,-0.3045439475257805,1.1694987519677502,1.731005089824091,-0.22962911081999196,0.0,-0.598839660938438,-0.26200683318370094,-0.5270304203392485,-0.8215868629234407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
978,0.8736488400034003,-0.49812232425082514,-0.4894369210282816,-1.0622154726076343,0.9196147071885662,-0.22962911081999196,0.0,-0.5066789242802431,-0.2126078891100334,-0.4647725172514414,-0.8215868629234407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,-1.4931178192794579,-0.49812232425082514,-1.4755327797082873,-0.535479402543485,6.292519753370443e-16,-0.22962911081999196,1.0,1.3398669198472035,1.4539564872700135,1.5482330159209867,1.4766894457231032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-0.7535032382535646,1.4299705807168854,-0.8504184402834193,3.749614169454194e-16,6.292519753370443e-16,-0.22962911081999196,0.0,1.4509039519655107,1.5579542642672082,1.5652124440358433,1.3125268522483502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1405,-1.2465796256041601,-0.49812232425082514,1.2274264045281744,1.200401524554447,-1.2703912416372425,-0.22962911081999196,0.0,-1.2150951891950423,-1.2473857702321218,-1.117537198111479,-0.8215868629234407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
216,1.0906024504376621,-0.32590529549260133,-1.4227062156743413,0.528447753474288,6.292519753370443e-16,-0.22962911081999196,0.0,1.110020263362308,1.1783623782274473,1.3746655285246763,1.6408520391978565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
812,-0.013888657227671538,2.210833415125491,-0.08443326487275195,-1.1946541172548013,0.5334215976533992,-0.22962911081999196,0.0,0.5281862150623788,0.07468596984471729,-0.08933849560072615,-0.0007738955496749981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,-1.8678558736659103,-0.49812232425082514,0.4262235193506697,0.15250623723858447,-1.1579840097218168,-0.22962911081999196,0.0,0.6469958394289674,0.3983790507484861,0.22572422608605502,-0.0007738955496749981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1153,-0.9211492099527671,-0.49812232425082514,-0.3133483746593347,0.5217099358447289,-0.978854577827356,-0.22962911081999196,0.0,-0.8375692799927982,-0.78069574595721,-0.7458763827085096,-0.9857494563981939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,-0.20125768442089767,-0.49812232425082514,1.4563415143147571,-0.06706387235623801,1.0012553511032898,-0.22962911081999196,0.0,-1.162907784099438,-1.1732873541216204,-1.1099907856159874,-0.8215868629234407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111,-1.1479643481340411,1.9390951049889433,-0.6831343216643369,1.3616510942723679,6.292519753370443e-16,-0.22962911081999196,1.0,1.2554787754372903,1.2485608777005537,1.5803052690268267,1.3125268522483502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.15375731447153101,-0.49812232425082514,-0.7887874491159189,1.4394885081476712,6.292519753370443e-16,-0.22962911081999196,0.0,1.2177261845170657,1.1328633507911745,1.446356447231848,1.6408520391978565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,0.4890492578699359,4.015341039541891,0.6991607660376441,-0.3623795483104201,-1.3700421229409925,-0.22962911081999196,0.0,-1.431617401825741,-1.4722809629885556,-1.374115222958199,-0.9857494563981939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
207,0.8736488400034003,-0.49812232425082514,-0.7007431765477556,-0.5947287142740855,6.292519753370443e-16,-0.22962911081999196,0.0,1.1300069291436032,1.1666626283152628,1.3916449566395326,1.6408520391978565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,-1.3254718475802554,0.003097731018743817,2.1342824171572614,0.8160947291000911,0.277710820222405,-0.22962911081999196,1.0,-1.3305737025980815,-1.3591833805041063,-1.1628156730844297,-1.149912049872947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,1.5245096713061863,-0.49812232425082514,-0.15486868317380648,0.31073518758686236,6.292519753370443e-16,-0.22962911081999196,1.0,1.0711573021209004,1.1549628784030783,1.3463664816665821,1.148364258773597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,-1.1874104591220884,-0.49812232425082514,-1.1057468327032853,3.749614169454194e-16,6.292519753370443e-16,-0.22962911081999196,0.0,1.4031580281546385,1.4695561538195927,1.5331401909300033,1.3125268522483502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
591,1.1892177279077814,2.860183134071807,-0.058019982855779056,-1.031544892984362,0.41848471654887864,-0.22962911081999196,1.0,0.6925210225974733,0.7168722428023953,0.44268358533144325,0.6558764783493376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1636,1.0412948117026026,0.7118202891211394,1.8349318890696236,-0.5015560105871459,-0.8257783704872496,-0.22962911081999196,1.0,-1.431617401825741,-1.4774808518384153,-1.4005276666924202,-1.149912049872947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
525,0.1340342589775071,-0.49812232425082514,-0.6919387487978911,-1.2216053877730357,0.8103857524594394,-0.22962911081999196,0.0,0.7524810199413592,0.8377696585616342,0.5407869477728362,0.8200390718240907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,1.4752020325711268,2.0407607199410527,-1.3258575153563137,-0.6760511334458807,6.292519753370443e-16,-0.22962911081999196,1.0,1.0778195240479989,1.1549628784030783,1.287881784826521,1.148364258773597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
469,-1.0197644874228862,-0.49812232425082514,-0.2517173834918343,0.6350960924203447,0.03979407084803615,-0.22962911081999196,1.0,0.8157721282487942,0.8923684914851615,0.8294372257253962,1.148364258773597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,0.2819571751826857,-0.49812232425082514,0.7960094663556719,0.9018330362671981,-1.133703701693153,-0.22962911081999196,0.0,-1.1562455621723395,-1.1199884934105582,-1.0100008200507213,-0.8215868629234407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
121,-1.1479643481340411,-0.49812232425082514,-1.4579239248248685,-1.3803008348932848,6.292519753370443e-16,-0.22962911081999196,0.0,1.2443750722254594,1.222561433451255,1.5784186659029538,1.3125268522483502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,0.4101570358938406,-0.49812232425082514,0.2237216909647499,-0.2773399308787091,-0.9237428189982697,-0.22962911081999196,0.0,-1.431617401825741,-1.504780268300179,-1.4665587760279732,-0.9857494563981939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1252,0.9821256452205314,-0.49812232425082514,0.5230722196686975,-0.6486333661556752,0.8024076280938321,-0.22962911081999196,1.0,-0.976365570140682,-0.9678917445521606,-0.9005778388660909,-0.6574242694486876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
928,1.7217402262464245,-0.49812232425082514,-0.9120494314509197,-0.8366041242735271,0.4842123535988679,-0.22962911081999196,1.0,-0.2368589362327569,-0.15150919512418143,-0.27045239549252853,-0.49326167597393444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
673,0.30168023067670946,0.3673862316046919,-0.4894369210282816,0.4066963176800202,-1.5758517864537713,4.354848548727378,0.0,0.7313839838388808,0.5946748548306914,0.41627114159722206,-0.0007738955496749981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1469,-0.7140571272655171,-0.49812232425082514,2.0638469988562065,0.6399742554973838,0.2896455753709557,-0.22962911081999196,1.0,-1.3228011103498,-1.3682831859913607,-1.1760218949515402,-1.149912049872947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,-0.8028108769886242,0.057088341745995426,0.514267792535143,-0.456016637924209,0.9104906733612322,-0.22962911081999196,0.0,-0.7942648374666584,-0.7377966629458672,-0.7704022233188579,-0.9857494563981939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,1.0610178671966266,-0.49812232425082514,0.10045970862974915,-1.093118245194331,0.9958068759267774,-0.22962911081999196,0.0,0.20062697031337298,-0.061811112464100905,-0.32327728296097086,-0.3290990824991813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
956,1.1103255059316863,-0.49812232425082514,0.08285085436264039,-0.3184655263914555,-0.3014491184809046,-0.22962911081999196,1.0,-0.4378359643668927,-0.1658088894612957,-0.4025146141636344,-0.6574242694486876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1488,-0.7436417105065527,-0.49812232425082514,1.0425334310256733,3.017370567015628,-3.5855607729901524,4.354848548727378,1.0,-1.3105870368167862,-1.38388285254094,-1.1797951011992862,-1.149912049872947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,-1.1085182371459934,0.9433577010798377,-1.0705291235527579,3.749614169454194e-16,6.292519753370443e-16,-0.22962911081999196,0.0,1.4475728410019615,1.5527543754173485,1.5633258409119704,1.3125268522483502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1134,-0.3787651838671121,-0.49812232425082514,0.8224227483726452,-0.20368410119017089,0.9670726556506473,-0.22962911081999196,0.0,-0.770947060721814,-0.7104972464841035,-0.7836084451859685,-0.9857494563981939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.005834398266352384,1.0948139263597363,-1.854123153846844,-1.2169594176594205,6.292519753370443e-16,-0.22962911081999196,0.0,1.236602479977178,1.1575628228280082,1.542573206549368,1.3125268522483502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,1.672432587511365,-0.49812232425082514,-0.9648759954848658,-0.3753907976426879,-0.5273662499070024,-0.22962911081999196,1.0,-0.206878937560814,-0.14760927848678662,-0.27045239549252853,-0.49326167597393444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1176,0.07486509249543567,-0.49812232425082514,0.36459252818316934,-0.3721379853096211,0.8918101870417615,-0.22962911081999196,0.0,-0.8742115005918395,-0.7936954680818594,-0.7722888264427309,-0.8215868629234407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,0.005834398266352384,-0.49812232425082514,-1.0177025595188116,-1.2506506166523352,0.7403771706279049,-0.22962911081999196,0.0,0.7280528728753316,0.5335761608448394,0.418157744721095,-0.0007738955496749981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
843,0.5284953688579834,-0.49812232425082514,-0.3309572295427534,-0.45206724670086806,1.289592116793637,-0.22962911081999196,0.0,0.45268103322193004,0.022687081346119877,-0.1780088424227544,-0.3290990824991813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,0.7651720347862695,-0.49812232425082514,0.17969955468066826,-0.2752480833627651,-1.1162556085683697,-0.22962911081999196,0.0,0.16731586067788085,-0.06961094573889051,-0.31761747358935205,-0.3290990824991813,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,-0.6844725440244812,-0.49812232425082514,1.3066662505790936,1.1230284966059934,-2.2557652740560776,-0.22962911081999196,1.0,-1.3105870368167862,-1.3877827691783347,-1.1797951011992862,-1.149912049872947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1.3864482828480194,-0.49812232425082514,0.25013497298172277,1.074466393728292,0.7962456621203957,-0.22962911081999196,1.0,0.6847484303491919,0.7077724373151407,0.4294773634643327,0.6558764783493376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1020,-0.4576574058432074,-0.49812232425082514,0.06524199947922167,0.6037289339067983,1.3512766393277225,-0.22962911081999196,0.0,-0.6454752144281269,-0.2737065830958853,-0.5345768328347402,-0.9857494563981939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
139,-0.6548879607834455,-0.49812232425082514,-1.545968198009342,-0.5473296870586294,6.292519753370443e-16,-0.22962911081999196,0.0,1.2443750722254594,1.183562267077307,1.5765320627790809,1.3125268522483502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,-1.4635332360384221,-0.49812232425082514,0.2413305458481686,-0.9609096826654664,0.5327081068564751,-0.22962911081999196,1.0,0.6159054704358414,0.33988030118756407,0.10875483240593267,-0.0007738955496749981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,1.662571059764353,-0.49812232425082514,1.1569909862271195,0.3994941141236121,0.33461711651042203,-0.22962911081999196,1.0,-1.0329944565210187,-1.0393902162377322,-0.8666189826363779,-0.8215868629234407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1004,0.035418981507388,-0.49812232425082514,0.5758987837026434,0.6634426315642478,0.837152467810718,-0.22962911081999196,0.0,-0.5855152170842411,-0.25680694433384116,-0.5270304203392485,-0.8215868629234407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
