날짜,요일,주문수,평균기온,최저기온,최고기온,강수량mm,구글검색량,네이버검색량,확진자,사망자,완치자,지하철승하차인원,공휴일,복날,방학여부,도마1동인구,도마2동인구,변동인구,영업가게,유튜브조회수,전국확진자,전국완치자,전국사망자,코로나발발
2020-07-03,금,41,22,19.1,24.6,1,54,17.34655,4,0,1,157244,0,0,0,15120,18511,16451,31,NA,63,0,75,1
2020-07-04,토,47,21.7,18.8,26.6,0,51,19.96851,3,0,0,101625,0,0,0,15119,18511,16450,31,NA,63,1,52,1
2020-07-05,일,43,23.5,20.2,27,NA,48,16.85562,8,0,3,70467,0,0,0,15118,18511,16449,31,NA,61,0,21,1
2020-07-06,월,49,24.3,19.9,29.5,0.2,50.14285714,12.0663,2,1,1,150524,0,0,0,15117,18511,16448,31,NA,46,1,16,1
2020-07-07,화,44,24.7,22.5,28.7,0.2,52.28571429,12.47908,2,0,1,150296,0,0,0,15116,18511,16447,31,NA,44,1,66,1
2020-07-08,수,41,25.2,20.2,30.2,NA,54.42857143,12.96451,2,0,5,150681,0,0,0,15115,18511,16446,31,NA,63,0,56,1
2020-07-09,목,51,26.6,21.3,31.6,NA,56.57142857,12.79499,6,0,6,148966,0,0,0,15114,18511,16445,31,NA,49,2,49,1
2020-07-10,금,59,25.4,22.1,29.2,9.5,58.71428571,16.56943,7,0,5,153902,0,0,0,15113,18511,16444,31,NA,45,1,46,1
2020-07-11,토,54,26.2,23.5,29.4,NA,60.85714286,17.63935,2,0,16,101701,0,0,0,15112,18511,16443,31,NA,35,0,79,1
2020-07-12,일,55,22.2,18.9,25.7,43.8,63,18.37244,1,0,3,67576,0,0,0,15111,18511,16442,31,NA,44,1,34,1
2020-07-13,월,41,18.8,17.7,19.7,117.9,63.42857143,12.98432,0,0,0,138447,0,0,0,15111,18511,16441,31,NA,62,0,26,1
2020-07-14,화,46,19.9,18.9,21.6,6.1,63.85714286,12.01897,1,0,2,152472,0,0,1,15111,18511,16440,31,NA,33,0,78,1
2020-07-15,수,34,21.1,19,25.1,9.3,64.28571429,12.53852,3,0,4,156020,0,0,1,15111,18511,16439,31,NA,39,0,66,1
2020-07-16,목,83,23.2,19.2,28.2,NA,64.71428571,25.67695,1,0,5,159519,0,1,1,15111,18511,16438,31,NA,61,2,48,1
2020-07-17,금,55,25,19.9,30.9,NA,65.14285714,17.79675,1,0,3,170020,0,0,1,15111,18511,16437,31,NA,60,2,64,1
2020-07-18,토,50,25,21.8,29.1,NA,65.57142857,18.14789,0,0,9,111872,0,0,1,15111,18511,16436,30,NA,39,1,59,1
2020-07-19,일,55,25.6,21,29.9,7.2,66,17.46213,1,0,3,77102,0,0,1,15111,18511,16435,30,NA,34,1,37,1
2020-07-20,월,75,24.5,22.5,29.3,20.2,68.71428571,12.74656,0,0,0,151788,0,0,1,15111,18511,16434,30,32100,26,1,16,1
2020-07-21,화,35,25.9,22,30,NA,71.42857143,11.82304,0,0,11,162073,0,0,1,15111,18511,16433,30,NA,45,0,71,1
2020-07-22,수,35,23.5,21.8,25.2,25.1,74.14285714,12.73335,0,0,13,156896,0,0,1,15111,18511,16432,30,NA,63,1,55,1
2020-07-23,목,38,21.7,20.8,22.9,52.8,76.85714286,13.28042,0,0,4,149106,0,0,1,15111,18511,16431,30,NA,59,0,60,1
2020-07-24,금,47,21.6,20.1,24.2,13.5,79.57142857,16.55732,0,0,3,172273,0,0,1,15111,18510,16430,30,NA,41,1,59,1
2020-07-25,토,59,22.7,20.9,25.3,2.6,82.28571429,17.74282,0,0,4,110768,0,0,1,15111,18509,16429,30,NA,113,0,49,1
2020-07-26,일,76,24,22,27.4,0.4,85,20.68069,0,0,2,79812,0,1,1,15111,18508,16428,30,NA,58,0,24,1
2020-07-27,월,59,24.4,22.3,27.2,2.6,81.85714286,12.32498,0,0,1,163620,0,0,1,15111,18507,16427,30,NA,25,1,15,1
2020-07-28,화,41,24,21.7,26.9,6.6,78.71428571,11.85386,0,0,2,161207,0,0,1,15111,18506,16426,31,NA,28,1,102,1
2020-07-29,수,40,24.7,22.5,26.2,67.9,75.57142857,14.32392,0,0,2,152352,0,0,1,15111,18505,16425,31,NA,48,0,62,1
2020-07-30,목,95,25,23.2,27,141.3,72.42857143,14.52095,0,0,4,156915,0,0,1,15111,18504,16423,31,NA,18,0,63,1
2020-07-31,금,49,25.9,23.7,30,16.5,69.28571429,17.39058,0,0,0,177057,0,0,1,15111,18503,16422,31,NA,36,1,51,1
2020-08-01,토,61,25.8,23.7,30.4,17.5,66.14285714,18.6036,0,0,2,108617,0,0,1,15111,18502,16421,31,NA,31,0,50,1
2020-08-02,일,51,27.7,23.8,30.6,5.4,63,17.38398,0,0,0,81460,0,0,1,15111,18501,16420,31,NA,30,0,26,1
2020-08-03,월,40,27,25,30.6,1.4,65.14285714,15.26285,0,0,1,159020,0,0,1,15111,18500,16419,31,NA,23,0,21,1
2020-08-04,화,55,27.5,25.2,32.3,18.5,67.28571429,14.94804,0,0,0,162287,0,0,1,15111,18499,16418,31,NA,34,0,72,1
2020-08-05,수,47,26.4,25,29.8,24.4,69.42857143,14.78293,0,0,0,156971,0,0,1,15111,18498,16417,31,NA,33,1,54,1
2020-08-06,목,48,25.5,23.4,27.1,24,71.57142857,15.68223,0,0,0,154326,0,0,1,15111,18497,16416,31,3777200,43,0,95,1
2020-08-07,금,63,23.5,23,24.2,34.9,73.71428571,20.22168,0,0,1,168657,0,0,1,15111,18496,16415,31,NA,20,1,42,1
2020-08-08,토,69,23.8,22.8,25,42.9,75.85714286,24.07097,0,0,1,107048,0,0,1,15111,18495,16414,31,NA,43,1,86,1
2020-08-09,일,71,26.2,23.8,30.1,32.1,78,24.2669,0,0,0,86236,0,0,1,15111,18494,16413,31,NA,36,1,13,1
2020-08-11,화,77,26,24.7,27.9,59.3,79.71428571,21.72309,0,0,0,161376,0,0,1,15111,18493,16412,31,NA,28,0,16,1
2020-08-12,수,55,27.3,24.8,29.6,17.5,80.57142857,18.98225,0,0,2,170124,0,0,1,15111,18493,16411,31,NA,34,0,71,1
2020-08-13,목,63,28.7,25.4,32.2,NA,81.42857143,17.79235,1,0,0,173649,0,0,1,15111,18493,16410,31,NA,54,0,57,1
2020-08-14,금,72,28.5,25.7,31.2,0.6,82.28571429,22.65432,0,0,0,183563,0,0,1,15111,18493,16409,31,NA,56,0,31,1
2020-08-15,토,100,29.2,26.3,32.6,NA,83.14285714,32.39256,0,0,0,107296,1,1,1,15111,18493,16408,31,NA,103,0,46,1
2020-08-16,일,80,28.7,24.9,33.3,NA,84,24.04235,1,0,0,85484,0,0,1,15111,18493,16407,31,NA,166,0,38,1
2020-08-17,월,66,28.6,25,33.6,NA,81.85714286,19.78469,0,0,0,114202,1,0,1,15111,18493,16406,31,NA,279,0,9,1
2020-08-18,화,55,29.1,25.4,33.6,NA,79.71428571,16.17096,2,0,0,166196,0,0,1,15111,18493,16405,31,NA,197,0,7,1
2020-08-19,수,70,28.9,25.3,34.2,NA,77.57142857,17.00422,0,0,0,162300,0,0,1,15111,18493,16404,31,NA,246,1,17,1
2020-08-20,목,71,29.1,24.8,34.6,NA,75.42857143,17.2684,0,0,0,156738,0,0,1,15111,18493,16403,31,NA,297,0,72,1
2020-08-21,금,76,29,25.1,33.7,NA,73.28571429,22.22503,8,0,0,160287,0,0,1,15111,18493,16402,31,NA,288,1,57,1
2020-08-22,토,72,25.8,23.7,31.1,11.8,71.14285714,27.75074,7,0,0,93118,0,0,1,15111,18493,16401,31,NA,324,2,57,1
2020-08-23,일,88,27.1,23.1,32.1,NA,69,24.68518,5,0,0,63418,0,0,1,15111,18493,16400,31,NA,332,0,49,1
2020-08-24,월,59,28.5,23.1,33.2,NA,68.14285714,16.63988,15,0,0,142680,0,0,1,15111,18492,16399,31,NA,397,0,31,1
2020-08-25,화,73,29.9,24.8,35.4,NA,67.28571429,17.63164,10,0,0,136097,0,0,1,15111,18491,16398,31,NA,266,0,19,1
2020-08-26,수,55,29.3,25.6,33.8,1.6,66.42857143,19.10113,11,0,0,131334,0,0,1,15111,18490,16397,31,NA,280,1,67,1
2020-08-27,목,46,29.5,25.3,32.7,1,65.57142857,17.51276,7,0,0,129746,0,0,1,15111,18489,16396,31,NA,320,2,82,1
2020-08-28,금,79,29.3,25.1,35,27.4,64.71428571,22.88107,3,0,0,140124,0,0,1,15111,18488,16395,31,NA,441,1,93,1
2020-08-29,토,83,27.2,25,32.8,15.3,63.85714286,23.87614,3,0,0,83168,0,0,1,15111,18487,16394,31,NA,371,3,90,1
2020-08-30,일,78,27.9,25.6,31.8,8.4,63,24.37588,4,0,1,56255,0,0,1,15111,18486,16393,31,NA,323,5,214,1
2020-08-31,월,89,26.7,24.2,31.1,0.1,63.42857143,16.80279,6,0,1,136500,0,0,1,15111,18486,16392,31,NA,299,2,138,1
2020-09-01,화,57,26.9,22.4,31.4,0,63.85714286,16.17647,7,0,1,131649,0,0,0,NA,NA,NA,31,NA,248,1,70,1
2020-09-02,수,95,24.6,22.9,26.5,26.2,64.28571429,18.56617,8,0,4,125373,0,0,0,NA,NA,NA,31,NA,235,0,225,1
2020-09-03,목,71,23.1,20.9,26,61.8,64.71428571,19.67682,14,0,7,128187,0,0,0,NA,NA,NA,31,NA,267,2,158,1
2020-09-04,금,68,24.3,20.6,28.8,NA,65.14285714,22.48701,4,1,2,150269,0,0,0,NA,NA,NA,31,NA,195,3,173,1
2020-09-05,토,81,22.2,20.3,25.3,NA,65.57142857,23.20359,4,0,10,93179,0,0,0,NA,NA,NA,31,NA,198,2,254,1
2020-09-06,일,88,21.1,17.9,25.2,22.8,66,21.63944,2,0,7,59781,0,0,0,NA,NA,NA,31,NA,168,2,226,1
2020-09-07,월,95,19.3,16.3,22.3,29,66.57142857,18.65863,5,0,0,124185,0,0,0,NA,NA,NA,31,NA,167,1,137,1
2020-09-08,화,72,24.3,21.9,28.2,0.2,67.14285714,15.96512,5,0,13,143525,0,0,0,NA,NA,NA,31,NA,119,2,151,1
2020-09-09,수,68,22.2,18.7,26.5,9.9,67.71428571,16.9646,4,0,5,140875,0,0,0,NA,NA,NA,31,NA,136,5,339,1
2020-09-10,목,52,23.2,20,28.2,NA,68.28571429,15.57766,8,0,3,143518,0,0,0,NA,NA,NA,31,NA,156,3,387,1
2020-09-11,금,75,21.7,19.4,24.7,3,68.85714286,21.62843,11,0,11,150980,0,0,0,NA,NA,NA,31,NA,155,2,337,1
2020-09-12,토,75,19.3,17.8,20.6,11.7,69.42857143,23.69011,11,0,4,91625,0,0,0,NA,NA,NA,31,NA,176,4,256,1
2020-09-13,일,75,21.6,18.3,27.1,NA,70,20.61685,7,0,8,69500,0,0,0,NA,NA,NA,31,NA,136,5,413,1
2020-09-14,월,66,21.9,16.8,27.5,NA,67.14285714,14.04323,2,0,3,151887,0,0,0,NA,NA,NA,31,NA,121,3,197,1
2020-09-15,화,66,23.4,18.5,29.4,0.1,64.28571429,14.63983,1,0,11,148744,0,0,0,NA,NA,NA,31,NA,109,5,263,1
2020-09-16,수,73,21.6,20,23.7,4.8,61.42857143,15.09774,3,0,2,146043,0,0,0,NA,NA,NA,31,NA,106,4,389,1
2020-09-17,목,71,21.7,19.9,23.8,0,58.57142857,14.78513,1,0,9,150461,0,0,0,NA,NA,NA,31,NA,113,0,432,1
2020-09-18,금,86,21.2,18,25.2,NA,55.71428571,18.81054,2,0,13,166358,0,0,0,NA,NA,NA,31,NA,153,5,233,1
2020-09-19,토,82,20,15.7,26.6,4.1,52.85714286,20.82489,2,0,8,114895,0,0,0,NA,NA,NA,31,NA,126,5,228,1
2020-09-20,일,83,18.9,14.2,25.6,NA,50,18.59149,2,0,3,77979,0,0,0,NA,NA,NA,31,NA,110,1,199,1
2020-09-21,월,67,18,12.3,24.4,NA,55.71428571,13.38719,2,0,1,159089,0,0,0,NA,NA,NA,31,NA,82,5,188,1
2020-09-22,화,60,19.1,14.9,24.5,NA,61.42857143,13.00523,2,0,0,158815,0,0,0,NA,NA,NA,31,NA,70,2,90,1
2020-09-23,수,54,19,14.4,23.6,NA,67.14285714,13.21658,0,0,7,161199,0,0,0,NA,NA,NA,31,NA,61,3,193,1
2020-09-24,목,57,20.8,15.7,26.4,NA,72.85714286,13.80988,0,0,4,165875,0,0,0,NA,NA,NA,31,NA,110,0,209,1
2020-09-25,금,77,20,14.8,25.9,NA,78.57142857,17.88591,1,0,7,176472,0,0,0,NA,NA,NA,31,NA,125,5,182,1
2020-09-26,토,11,19.4,15,25.5,NA,84.28571429,19.52271,0,0,1,118728,0,0,0,NA,NA,NA,31,NA,114,2,146,1
